model,strategy,kind,combo_set,combo_id,snr,metric,seed,x,y,baseline_electrode_auroc,baseline_independent_rms_auroc,strategy_electrode_auroc
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,15,macro_auroc,29,-0.00037637928513256647,-0.0001856503532431386,0.9212978530173783,0.9216742323025109,0.9211122026641352
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,15,macro_auroc,43,-0.00045557177099864177,-0.00024429070679232723,0.9169275246389634,0.9173830964099621,0.9166832339321711
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,15,macro_auroc,101,-0.0002484709218999459,-0.0016938750965831417,0.9148130110395192,0.9150614819614191,0.913119135942936
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,15,macro_auroc,202,-0.00026401807357745444,0.00018123534053271495,0.9165154797698998,0.9167794978434772,0.9166967151104325
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,10,macro_auroc,17,-0.0003189861395191951,0.0009156672652146369,0.9138276260364784,0.9141466121759976,0.914743293301693
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,10,macro_auroc,29,-0.0016075340227903467,0.0010844835383507778,0.9178865517701615,0.9194940857929519,0.9189710353085123
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,10,macro_auroc,43,-0.0017341252238750604,0.0006155672703653803,0.9142467322353097,0.9159808574591848,0.9148622995056751
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,10,macro_auroc,101,-0.0020847593959010258,-0.0001451586993932441,0.9116702505700474,0.9137550099659484,0.9115250918706541
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,10,macro_auroc,202,-0.0010481694718968981,0.0008422952024373931,0.9143727947467916,0.9154209642186885,0.915215089949229
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,5,macro_auroc,17,-0.002244485816288111,0.0034002164147270975,0.9059550440928419,0.90819952990913,0.909355260507569
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,5,macro_auroc,29,-0.004935710606491339,0.006112275656379729,0.9056446433759442,0.9105803539824355,0.9117569190323239
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,5,macro_auroc,43,-0.0064066177259664014,0.003638478342358975,0.904679908400327,0.9110865261262934,0.908318386742686
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,5,macro_auroc,101,-0.01032787606707275,0.007953193975250517,0.8962764260310884,0.9066043020981611,0.9042296200063389
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,5,macro_auroc,202,-0.004626876301547789,0.0035733040433001406,0.9061641366318114,0.9107910129333592,0.9097374406751115
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,0,macro_auroc,17,-0.011667840362498016,0.009809382306853132,0.8805457203127937,0.8922135606752917,0.8903551026196468
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,0,macro_auroc,29,-0.013537952224251804,0.020475588759364727,0.8691161661023322,0.882654118326584,0.889591754861697
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,0,macro_auroc,43,-0.022667110006151958,0.012229198090875082,0.8728496917329298,0.8955168017390818,0.8850788898238049
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,0,macro_auroc,101,-0.0385729818633922,0.03544484876489351,0.8401390597049245,0.8787120415683167,0.875583908469818
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,0,macro_auroc,202,-0.018471394838426747,0.011942250811154742,0.8794600431288702,0.8979314379672969,0.8914022939400249
tcn,mixed,bandpass,heldout,RA_V1,20,macro_auroc,17,0.00010343244116162165,-0.0002667531276957513,0.9168792508873693,0.9167758184462077,0.9166124977596736
tcn,mixed,bandpass,heldout,RA_V1,20,macro_auroc,29,-0.00012431696269299408,-0.0002498569079826263,0.921877421090785,0.922001738053478,0.9216275641828023
tcn,mixed,bandpass,heldout,RA_V1,20,macro_auroc,43,-5.482848732574208e-05,-0.00033772339921822603,0.9176048590510814,0.9176596875384071,0.9172671356518631
tcn,mixed,bandpass,heldout,RA_V1,20,macro_auroc,101,-0.00014188896943390095,-0.0017356941684292249,0.9150127244437527,0.9151546134131866,0.9132770302753235
tcn,mixed,bandpass,heldout,RA_V1,20,macro_auroc,202,-0.00014069931819649106,-3.7274945704934836e-05,0.9169255345726413,0.9170662338908377,0.9168882596269363
tcn,mixed,bandpass,heldout,RA_V1,15,macro_auroc,17,0.00015285801844466818,1.753648220415016e-05,0.9163173843788602,0.9161645263604156,0.9163349208610644
tcn,mixed,bandpass,heldout,RA_V1,15,macro_auroc,29,-0.0004913765714918972,-6.190585178811325e-05,0.9211545149681092,0.9216458915396011,0.9210926091163211
tcn,mixed,bandpass,heldout,RA_V1,15,macro_auroc,43,-0.00022850254191997266,-0.00025637562501434896,0.917119760297369,0.9173482628392889,0.9168633846723546
tcn,mixed,bandpass,heldout,RA_V1,15,macro_auroc,101,-0.0005970091354126073,-0.0017014437984096409,0.914526793383432,0.9151238025188446,0.9128253495850224
tcn,mixed,bandpass,heldout,RA_V1,15,macro_auroc,202,-0.0002630291692629072,2.496373343341407e-05,0.9165005437451283,0.9167635729143913,0.9165255074785618
tcn,mixed,bandpass,heldout,RA_V1,10,macro_auroc,17,-0.00010796298741566623,0.0009418475388904834,0.9138898216032907,0.9139977845907064,0.9148316691421812
tcn,mixed,bandpass,heldout,RA_V1,10,macro_auroc,29,-0.0016565891365635244,0.0009080662335749778,0.9178524249670265,0.91950901410359,0.9187604912006014
tcn,mixed,bandpass,heldout,RA_V1,10,macro_auroc,43,-0.0011452588293903165,0.0003904423800090706,0.9148370000593704,0.9159822588887607,0.9152274424393795
tcn,mixed,bandpass,heldout,RA_V1,10,macro_auroc,101,-0.0026950084137071784,-0.0007244576878944198,0.9111294344905339,0.913824442904241,0.9104049768026394
tcn,mixed,bandpass,heldout,RA_V1,10,macro_auroc,202,-0.0007578644624095521,-1.090861615560268e-05,0.9145264222558213,0.9152842867182308,0.9145155136396657
tcn,mixed,bandpass,heldout,RA_V1,5,macro_auroc,17,-0.0018354417364104814,0.0030219226411585254,0.9058581332525414,0.9076935749889519,0.9088800558936999
tcn,mixed,bandpass,heldout,RA_V1,5,macro_auroc,29,-0.004893913308629094,0.004965021612044929,0.9058816980121694,0.9107756113207985,0.9108467196242144
tcn,mixed,bandpass,heldout,RA_V1,5,macro_auroc,43,-0.005896850426861611,0.0035588197997723503,0.9051783714896955,0.9110752219165571,0.9087371912894678
tcn,mixed,bandpass,heldout,RA_V1,5,macro_auroc,101,-0.0109657640212113,0.0042566251770170815,0.8956883066058772,0.9066540706270885,0.8999449317828943
tcn,mixed,bandpass,heldout,RA_V1,5,macro_auroc,202,-0.0030415897980727857,0.00017637000678660808,0.9071811408900515,0.9102227306881243,0.9073575108968381
tcn,mixed,bandpass,heldout,RA_V1,0,macro_auroc,17,-0.008940998571482894,0.006881043984529378,0.8813424005316008,0.8902833991030837,0.8882234445161302
tcn,mixed,bandpass,heldout,RA_V1,0,macro_auroc,29,-0.011173030293259889,0.013857475866863589,0.8718604316792874,0.8830334619725473,0.885717907546151
tcn,mixed,bandpass,heldout,RA_V1,0,macro_auroc,43,-0.028042790874838297,0.014920848118966212,0.8673952415857734,0.8954380324606117,0.8823160897047396
tcn,mixed,bandpass,heldout,RA_V1,0,macro_auroc,101,-0.04000301045890586,0.020236002336477155,0.8387794758227134,0.8787824862816193,0.8590154781591905
tcn,mixed,bandpass,heldout,RA_V1,0,macro_auroc,202,-0.014540048121593707,0.0017276205179191928,0.8806834386920993,0.895223486813693,0.8824110592100185
tcn,mixed,bandpass,heldout,RA_V2_V5,20,macro_auroc,17,4.778875484678924e-05,-0.00029041412596375604,0.9168150048367651,0.9167672160819184,0.9165245907108014
tcn,mixed,bandpass,heldout,RA_V2_V5,20,macro_auroc,29,-0.00014027778044944927,-0.00021343491470560139,0.9218535120058015,0.9219937897862509,0.9216400770910959
tcn,mixed,bandpass,heldout,RA_V2_V5,20,macro_auroc,43,-9.276419306702977e-06,-0.0003532114180069268,0.9176552000463758,0.9176644764656825,0.9173019886283689
tcn,mixed,bandpass,heldout,RA_V2_V5,20,macro_auroc,101,-0.00013171789600396888,-0.0017314803997645623,0.9149914131293482,0.9151231310253521,0.9132599327295836
tcn,mixed,bandpass,heldout,RA_V2_V5,20,macro_auroc,202,-0.00010453490258821585,-5.2388189957786047e-05,0.9169601902680184,0.9170647251706067,0.9169078020780607
tcn,mixed,bandpass,heldout,RA_V2_V5,15,macro_auroc,17,8.339463534801084e-05,-3.969639429191041e-05,0.9162641099787978,0.9161807153434498,0.9162244135845059
tcn,mixed,bandpass,heldout,RA_V2_V5,15,macro_auroc,29,-0.000450562325457593,-5.5603604899645553e-05,0.9212051240874264,0.921655686412884,0.9211495204825267
tcn,mixed,bandpass,heldout,RA_V2_V5,15,macro_auroc,43,-0.00014481067295402106,-0.000297393751034547,0.9172510306977912,0.9173958413707453,0.9169536369467567
tcn,mixed,bandpass,heldout,RA_V2_V5,15,macro_auroc,101,-0.0004987820067364757,-0.0017251451245569038,0.9146124252698137,0.9151112072765502,0.9128872801452568
tcn,mixed,bandpass,heldout,RA_V2_V5,15,macro_auroc,202,-0.00021297373173256862,1.116646188814574e-05,0.9166080720697645,0.916821045801497,0.9166192385316526
tcn,mixed,bandpass,heldout,RA_V2_V5,10,macro_auroc,17,-0.00011050578481874851,0.0008289210328432661,0.9139634493112313,0.91407395509605,0.9147923703440746
tcn,mixed,bandpass,heldout,RA_V2_V5,10,macro_auroc,29,-0.0015121671669416914,0.0007803375323467421,0.9182661804983493,0.919778347665291,0.919046518030696
tcn,mixed,bandpass,heldout,RA_V2_V5,10,macro_auroc,43,-0.0008275122647558586,0.0002121837598183518,0.9153116320624319,0.9161391443271878,0.9155238158222503
tcn,mixed,bandpass,heldout,RA_V2_V5,10,macro_auroc,101,-0.0022200438780570764,-0.0011245113722510025,0.9119026541625971,0.9141226980406542,0.9107781427903461
tcn,mixed,bandpass,heldout,RA_V2_V5,10,macro_auroc,202,-0.0005525647278586954,-0.00010137944422661249,0.9150289371948828,0.9155815019227415,0.9149275577506562
tcn,mixed,bandpass,heldout,RA_V2_V5,5,macro_auroc,17,-0.0015328722967788977,0.002967416096841924,0.9064210152084037,0.9079538875051826,0.9093884313052456
tcn,mixed,bandpass,heldout,RA_V2_V5,5,macro_auroc,29,-0.004330346946614827,0.00397706324567082,0.9078498339121136,0.9121801808587284,0.9118268971577844
tcn,mixed,bandpass,heldout,RA_V2_V5,5,macro_auroc,43,-0.004284816873110331,0.0025903552439693334,0.9074169456964949,0.9117017625696052,0.9100073009404642
tcn,mixed,bandpass,heldout,RA_V2_V5,5,macro_auroc,101,-0.008786988776613769,0.0019275867265954316,0.8997666660655061,0.9085536548421199,0.9016942527921016
tcn,mixed,bandpass,heldout,RA_V2_V5,5,macro_auroc,202,-0.0021226449481307474,-0.0001216024586355724,0.9090740366595009,0.9111966816076317,0.9089524342008654
tcn,mixed,bandpass,heldout,RA_V2_V5,0,macro_auroc,17,-0.0077968318018357685,0.00747652751732597,0.8835833136409981,0.8913801454428338,0.891059841158324
tcn,mixed,bandpass,heldout,RA_V2_V5,0,macro_auroc,29,-0.010914710904079694,0.012043444975396778,0.8770118695713143,0.887926580475394,0.889055314546711
tcn,mixed,bandpass,heldout,RA_V2_V5,0,macro_auroc,43,-0.020975449411142266,0.010676263056860202,0.8766246227176528,0.8976000721287951,0.887300885774513
tcn,mixed,bandpass,heldout,RA_V2_V5,0,macro_auroc,101,-0.03335983453358926,0.011300256271219666,0.853244378606927,0.8866042131405163,0.8645446348781467
tcn,mixed,bandpass,heldout,RA_V2_V5,0,macro_auroc,202,-0.010665564982569542,0.0007466298953443529,0.8874881703929625,0.898153735375532,0.8882348002883068
tcn,mixed,bandpass,train,LA_LL,20,macro_auroc,17,-0.00020655829999238762,-0.0001645231168980743,0.9165697172970413,0.9167762755970337,0.9164051941801432
tcn,mixed,bandpass,train,LA_LL,20,macro_auroc,29,-2.7556243284543314e-05,-0.00038402430812523036,0.9218989202643628,0.9219264765076474,0.9215148959562376
tcn,mixed,bandpass,train,LA_LL,20,macro_auroc,43,-0.0002559295379045423,-0.00036008375794238656,0.9174871052262074,0.9177430347641119,0.917127021468265
tcn,mixed,bandpass,train,LA_LL,20,macro_auroc,101,0.0002420260030879806,-0.0019361255762724294,0.9153772518048848,0.9151352258017968,0.9134411262286124
tcn,mixed,bandpass,train,LA_LL,20,macro_auroc,202,-0.00012295082974045357,-1.3409143419962355e-05,0.9169604528957226,0.917083403725463,0.9169470437523026
tcn,mixed,bandpass,train,LA_LL,15,macro_auroc,17,-0.00047187415756899664,0.0001252150338254543,0.9157089849745604,0.9161808591321294,0.9158342000083859
tcn,mixed,bandpass,train,LA_LL,15,macro_auroc,29,-0.00048576258360544244,-0.00017734078970066403,0.9209842376878379,0.9214700002714433,0.9208068968981372
tcn,mixed,bandpass,train,LA_LL,15,macro_auroc,43,-0.0007019648966553049,-0.00022849403432678717,0.9167732071168849,0.9174751720135402,0.9165447130825581
tcn,mixed,bandpass,train,LA_LL,15,macro_auroc,101,-7.453302054394317e-05,-0.0017356997567322674,0.9149907533134295,0.9150652863339734,0.9132550535566972
tcn,mixed,bandpass,train,LA_LL,15,macro_auroc,202,-0.000382858495914129,0.0003503422948829549,0.916400665042933,0.9167835235388472,0.916751007337816
tcn,mixed,bandpass,train,LA_LL,10,macro_auroc,17,-0.001353633023731926,0.0011296024972804464,0.912730812422281,0.914084445446013,0.9138604149195615
tcn,mixed,bandpass,train,LA_LL,10,macro_auroc,29,-0.0024797317327737156,0.0019429493508633655,0.9164294815945082,0.9189092133272819,0.9183724309453716
tcn,mixed,bandpass,train,LA_LL,10,macro_auroc,43,-0.0022040974190592477,0.0005687060494286023,0.9139052283197822,0.9161093257388414,0.9144739343692108
tcn,mixed,bandpass,train,LA_LL,10,macro_auroc,101,-0.002632179140599211,0.000941933054639299,0.9109259809883762,0.9135581601289754,0.9118679140430155
tcn,mixed,bandpass,train,LA_LL,10,macro_auroc,202,-0.002428026071288447,0.002363208722628962,0.912910725549876,0.9153387516211644,0.9152739342725049
tcn,mixed,bandpass,train,LA_LL,5,macro_auroc,17,-0.00440066702719033,0.004058211117209609,0.903315409100839,0.9077160761280293,0.9073736202180486
tcn,mixed,bandpass,train,LA_LL,5,macro_auroc,29,-0.009878499188485712,0.010545700963557336,0.8994247271025133,0.909303226290999,0.9099704280660706
tcn,mixed,bandpass,train,LA_LL,5,macro_auroc,43,-0.006883087226538076,0.00350714237111327,0.9043138545825092,0.9111969418090473,0.9078209969536225
tcn,mixed,bandpass,train,LA_LL,5,macro_auroc,101,-0.015068622156586109,0.01545813721898992,0.8902978120185242,0.9053664341751103,0.9057559492375141
tcn,mixed,bandpass,train,LA_LL,5,macro_auroc,202,-0.0131595443063377,0.011468373531234755,0.8972712397501047,0.9104307840564424,0.9087396132813395
tcn,mixed,bandpass,train,LA_LL,0,macro_auroc,17,-0.014963706068870208,0.012527049816725033,0.8744426707741827,0.8894063768430529,0.8869697205909077
tcn,mixed,bandpass,train,LA_LL,0,macro_auroc,29,-0.03189464515800844,0.03491553287728577,0.8482269267877722,0.8801215719457807,0.883142459665058
tcn,mixed,bandpass,train,LA_LL,0,macro_auroc,43,-0.018228918835282548,0.009958871064794428,0.8776244793668306,0.8958533982021132,0.8875833504316251
tcn,mixed,bandpass,train,LA_LL,0,macro_auroc,101,-0.04611770813768201,0.05227836806684616,0.8275897039686944,0.8737074121063764,0.8798680720355405
tcn,mixed,bandpass,train,LA_LL,0,macro_auroc,202,-0.05450019170008413,0.03980323009820674,0.8415082393222153,0.8960084310222994,0.881311469420422
tcn,mixed,bandpass,train,RA_LA,20,macro_auroc,17,-3.2233972823703105e-05,-0.00021600402018495668,0.9167348244936309,0.9167670584664546,0.9165188204734459
tcn,mixed,bandpass,train,RA_LA,20,macro_auroc,29,-0.000124644907155802,-0.00029170988271354226,0.921854169529537,0.9219788144366928,0.9215624596468235
tcn,mixed,bandpass,train,RA_LA,20,macro_auroc,43,-0.0001375037414067526,-0.00034811001242962547,0.9175373494023538,0.9176748531437605,0.9171892393899241
tcn,mixed,bandpass,train,RA_LA,20,macro_auroc,101,-2.164557112249721e-05,-0.0017414752536899503,0.9151015462584537,0.9151231918295762,0.9133600710047638
tcn,mixed,bandpass,train,RA_LA,20,macro_auroc,202,-0.00013147694419768374,4.726292680778954e-06,0.9169314796630529,0.9170629566072506,0.9169362059557337
tcn,mixed,bandpass,train,RA_LA,15,macro_auroc,17,-0.0001596710550023639,6.319484844097278e-05,0.9159926051880722,0.9161522762430746,0.9160558000365132
tcn,mixed,bandpass,train,RA_LA,15,macro_auroc,29,-0.0005110206566989461,-0.00011963100465750554,0.9211147116384044,0.9216257322951034,0.9209950806337469
tcn,mixed,bandpass,train,RA_LA,15,macro_auroc,43,-0.0005423891277986925,-0.0001885710792643991,0.9168125220635437,0.9173549111913424,0.9166239509842793
tcn,mixed,bandpass,train,RA_LA,15,macro_auroc,101,-0.00033946885165714313,-0.0016415913546397043,0.914691732416187,0.9150312012678441,0.9130501410615472
tcn,mixed,bandpass,train,RA_LA,15,macro_auroc,202,-0.000300210391935396,0.00024960980598942584,0.9164372728772159,0.9167374832691513,0.9166868826832053
tcn,mixed,bandpass,train,RA_LA,10,macro_auroc,17,-0.0005652533051176967,0.0010264758689509934,0.913288330021204,0.9138535833263217,0.914314805890155
tcn,mixed,bandpass,train,RA_LA,10,macro_auroc,29,-0.001958901540438873,0.0012284376386979545,0.9173929987265851,0.919351900267024,0.918621436365283
tcn,mixed,bandpass,train,RA_LA,10,macro_auroc,43,-0.002141579296723095,0.0008057589121011066,0.9137846962858367,0.9159262755825598,0.9145904551979378
tcn,mixed,bandpass,train,RA_LA,10,macro_auroc,101,-0.002713770385708414,0.00017431117828148324,0.9109954239221866,0.913709194307895,0.9111697351004681
tcn,mixed,bandpass,train,RA_LA,10,macro_auroc,202,-0.001229279183840526,0.0009415169313771177,0.9140885341805436,0.9153178133643841,0.9150300511119207
tcn,mixed,bandpass,train,RA_LA,5,macro_auroc,17,-0.0029834851114267646,0.003723836653586665,0.9044031426425168,0.9073866277539435,0.9081269792961034
tcn,mixed,bandpass,train,RA_LA,5,macro_auroc,29,-0.006461677796552601,0.006846759381935574,0.9038150711146612,0.9102767489112138,0.9106618304965968
tcn,mixed,bandpass,train,RA_LA,5,macro_auroc,43,-0.00800670935349046,0.00450146891336678,0.9029253440923986,0.910932053445889,0.9074268130057653
tcn,mixed,bandpass,train,RA_LA,5,macro_auroc,101,-0.013274765536161581,0.009108204327611835,0.8933650904556467,0.9066398559918083,0.9024732947832586
tcn,mixed,bandpass,train,RA_LA,5,macro_auroc,202,-0.005805618529034606,0.004023979289272006,0.9048583458385838,0.9106639643676184,0.9088823251278558
tcn,mixed,bandpass,train,RA_LA,0,macro_auroc,17,-0.015367334803036536,0.011759093642787044,0.8742878636943784,0.8896551984974149,0.8860469573371654
tcn,mixed,bandpass,train,RA_LA,0,macro_auroc,29,-0.018827255262026332,0.02194515440299727,0.8632111107994547,0.882038366061481,0.8851562652024519
tcn,mixed,bandpass,train,RA_LA,0,macro_auroc,43,-0.02979165295026165,0.015827129191202216,0.8651249983107837,0.8949166512610454,0.8809521275019859
tcn,mixed,bandpass,train,RA_LA,0,macro_auroc,101,-0.048323568437640074,0.037990708569540343,0.830945436775291,0.879269005212931,0.8689361453448313
tcn,mixed,bandpass,train,RA_LA,0,macro_auroc,202,-0.024525669723984067,0.013599171481909367,0.8735030469666366,0.8980287166906207,0.887102218448546
tcn,mixed,bandpass,train,RA_LA_LL,20,macro_auroc,17,-4.3503204915307236e-05,-0.00022288767490985517,0.9167216479960432,0.9167651512009585,0.9164987603211333
tcn,mixed,bandpass,train,RA_LA_LL,20,macro_auroc,29,-2.931592794397364e-05,-0.0003509249073347931,0.9219218902735558,0.9219512062014997,0.921570965366221
tcn,mixed,bandpass,train,RA_LA_LL,20,macro_auroc,43,-0.00016366645159726634,-0.00036340677241886166,0.9175543439824926,0.9177180104340898,0.9171909372100737
tcn,mixed,bandpass,train,RA_LA_LL,20,macro_auroc,101,0.0001216759966343739,-0.001835821808480631,0.9152529495916729,0.9151312735950385,0.9134171277831923
