model,kind,snr,condition,active,metric,n_seeds,mean,std,ci95_low,ci95_high
resnet,bandpass,0,covariance,all,macro_f1_normalized_robustness,3,0.6393091833685784,0.054316379384333216,0.5043798169758902,0.7742385497612667
resnet,bandpass,0,electrode,all,ap_CD_clean_drop,3,0.15673822844035104,0.08352482972495935,-0.050748950944374205,0.3642254078250763
resnet,bandpass,0,electrode,all,ap_CD_normalized_robustness,3,0.7789370736138116,0.11551697669160656,0.491976995470364,1.0658971517572593
resnet,bandpass,0,electrode,all,ap_HYP_clean_drop,3,0.10678602153852444,0.024613913450685927,0.045641670902674555,0.16793037217437434
resnet,bandpass,0,electrode,all,ap_HYP_normalized_robustness,3,0.8237800822622292,0.04660946453852488,0.7079957536790247,0.9395644108454337
resnet,bandpass,0,electrode,all,ap_MI_clean_drop,3,0.19357304072062087,0.06842233795794328,0.023602530675274236,0.3635435507659675
resnet,bandpass,0,electrode,all,ap_MI_normalized_robustness,3,0.6909695911536277,0.0987415508701022,0.44568198092353284,0.9362572013837225
resnet,bandpass,0,electrode,all,ap_NORM_clean_drop,3,0.13879793997000978,0.039808047269939396,0.039909268516839,0.23768661142318054
resnet,bandpass,0,electrode,all,ap_NORM_normalized_robustness,3,0.839484195896723,0.04775101528604624,0.720864098051759,0.9581042937416869
resnet,bandpass,0,electrode,all,ap_STTC_clean_drop,3,0.2642469874863878,0.023282146638198786,0.20641092901265376,0.3220830459601218
resnet,bandpass,0,electrode,all,ap_STTC_normalized_robustness,3,0.6590473013906957,0.03745590936965248,0.5660016643987925,0.7520929383825988
resnet,bandpass,0,electrode,all,auroc_CD_clean_drop,3,0.08789896200848797,0.053881748998050934,-0.0459507226509772,0.22174864666795313
resnet,bandpass,0,electrode,all,auroc_CD_normalized_robustness,3,0.897442504382032,0.06172377073058549,0.7441121578006534,1.0507728509634104
resnet,bandpass,0,electrode,all,auroc_HYP_clean_drop,3,0.044253812636165644,0.014294135615446868,0.0087452112974006,0.0797624139749307
resnet,bandpass,0,electrode,all,auroc_HYP_normalized_robustness,3,0.9483706458397556,0.017402090904674025,0.9051414555606832,0.9915998361188281
resnet,bandpass,0,electrode,all,auroc_MI_clean_drop,3,0.13503738811078594,0.03751325018821376,0.04184930862907378,0.22822546759249812
resnet,bandpass,0,electrode,all,auroc_MI_normalized_robustness,3,0.8391004330213399,0.042465359581798985,0.733610631842462,0.9445902342002177
resnet,bandpass,0,electrode,all,auroc_NORM_clean_drop,3,0.12028463752061931,0.03994918167502113,0.021045368769363915,0.2195239062718747
resnet,bandpass,0,electrode,all,auroc_NORM_normalized_robustness,3,0.8662090048848183,0.044967096123467304,0.7545045456179954,0.9779134641516413
resnet,bandpass,0,electrode,all,auroc_STTC_clean_drop,3,0.1506626405875041,0.02874228688670132,0.07926284181118716,0.22206243936382103
resnet,bandpass,0,electrode,all,auroc_STTC_normalized_robustness,3,0.8347425658671583,0.03237876782340474,0.7543092476580272,0.9151758840762895
resnet,bandpass,0,electrode,all,f1_CD_clean_drop,3,0.146485607263582,0.04718875134522429,0.029262250477953902,0.2637089640492101
resnet,bandpass,0,electrode,all,f1_CD_normalized_robustness,3,0.7556105443680491,0.08007060057560057,0.556704145878167,0.9545169428579312
resnet,bandpass,0,electrode,all,f1_HYP_clean_drop,3,0.057165569792440106,0.02823981124712104,-0.012986010298375046,0.12731714988325527
resnet,bandpass,0,electrode,all,f1_HYP_normalized_robustness,3,0.8964427060213481,0.04207189883401842,0.7919303155241134,1.000955096518583
resnet,bandpass,0,electrode,all,f1_MI_clean_drop,3,0.1752279992413576,0.05243863471427692,0.0449632091965366,0.3054927892861786
resnet,bandpass,0,electrode,all,f1_MI_normalized_robustness,3,0.7093062783414753,0.08061368051374637,0.5090507944967668,0.9095617621861838
resnet,bandpass,0,electrode,all,f1_NORM_clean_drop,3,0.5938556001970298,0.15119413175014768,0.2182685557257944,0.9694426446682651
resnet,bandpass,0,electrode,all,f1_NORM_normalized_robustness,3,0.2804299598630672,0.18320592943848893,-0.17467879846571327,0.7355387181918476
resnet,bandpass,0,electrode,all,f1_STTC_clean_drop,3,0.21048145030099963,0.023504521155749882,0.15209298290209147,0.2688699176999078
resnet,bandpass,0,electrode,all,f1_STTC_normalized_robustness,3,0.7092414772130744,0.03473377053369719,0.622958007960104,0.7955249464660448
resnet,bandpass,0,electrode,all,macro_ap_clean_drop,3,0.17202844363117878,0.02884101564351414,0.10038338902683194,0.24367349823552562
resnet,bandpass,0,electrode,all,macro_ap_normalized_robustness,3,0.7592185236555222,0.04558508548231042,0.6459788937169557,0.8724581535940887
